Vehicle Manufacturer Name,Veh Mfr Code,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,# of Gears,Equivalent Test Weight (lbs.),CO (g/mi),CO2 (g/mi),NOx (g/mi)
GM,GMX,Truck,310,6,9,5000,0.1321910,255.1410000,0.0018960
GM,GMX,Truck,237,4,9,4750,0.6967670,328.5620000,0.0095090
GM,GMX,Truck,237,4,9,4750,0.4589880,227.8070000,0.0090730
GM,GMX,Truck,310,6,9,4750,0.4083840,390.9410000,0.0038580
GM,GMX,Truck,310,6,9,4750,0.0446110,249.6150000,0.0013910
GM,GMX,Truck,310,6,9,4750,0.4209980,380.6700000,0.0061240
GM,GMX,Truck,237,4,9,4500,0.3502660,315.2960000,0.0088270
GM,GMX,Truck,237,4,9,4500,0.8294300,221.1240000,0.0043790
GM,GMX,Truck,308,6,9,4500,0.3684050,370.3000000,0.0033200
GM,GMX,Truck,308,6,9,4500,0.0478950,233.9000000,0.0017330
GM,GMX,Truck,237,4,9,4250,0.6673600,304.7700000,0.0098960
GM,GMX,Truck,237,4,9,4250,1.0333500,211.2120000,0.0082030
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,4000,,,
GM,GMX,Car,200,,1,3875,,,
GM,GMX,Car,200,,1,3875,,,
GM,GMX,Car,200,,1,3875,,,
GM,GMX,Car,200,,1,3875,,,
GM,GMX,Car,275,4,6,3625,0.8999530,376.8010000,0.0161270
GM,GMX,Car,275,4,6,3625,0.1818120,209.1760000,0.0032350
GM,GMX,Car,275,4,6,4000,1.0117600,376.8810000,0.0262610
GM,GMX,Car,275,4,6,4000,0.9950430,222.8760000,0.0252360
GM,GMX,Car,275,4,8,3875,0.5704600,323.6400000,0.0156370
GM,GMX,Car,275,4,8,3875,0.1182930,203.2050000,0.0035220
GM,GMX,Car,335,6,6,3750,0.7398330,432.8720000,0.0150340
GM,GMX,Car,335,6,6,3750,0.2311510,243.0200000,0.0032210
GM,GMX,Car,335,6,10,4000,0.4432180,384.7000000,0.0082150
GM,GMX,Car,335,6,10,4000,0.0153790,215.2000000,0.0055490
GM,GMX,Car,335,6,10,3750,0.4432180,385.1060000,0.0082150
GM,GMX,Car,335,6,10,3750,0.0153790,215.4640000,0.0055490
GM,GMX,Car,335,6,6,4000,0.9117000,451.6380000,0.0087450
GM,GMX,Car,335,6,6,4000,0.2143600,237.9480000,0.0037610
GM,GMX,Car,455,8,6,4000,0.2087070,266.0090000,0.0066850
GM,GMX,Car,455,8,6,4000,0.5144490,454.4590000,0.0502860
GM,GMX,Car,650,8,10,4500,0.2293800,580.4000000,0.0056226
GM,GMX,Car,650,8,10,4500,0.1680450,328.7000000,0.0063740
GM,GMX,Car,650,8,10,4500,0.6375700,631.1990000,0.0187590
GM,GMX,Car,650,8,10,4250,0.2293800,580.4000000,0.0056226
GM,GMX,Car,650,8,10,4250,0.1680450,328.7000000,0.0063740
GM,GMX,Car,650,8,10,4250,0.3461940,462.5000000,0.0233810
GM,GMX,Car,650,8,10,4250,0.6375700,631.1990000,0.0187590
GM,GMX,Car,650,8,10,4250,2.2701700,638.2630000,0.0385170
GM,GMX,Car,650,8,6,4500,0.5485110,546.3000000,0.0239016
GM,GMX,Car,650,8,6,4500,0.2718050,334.2000000,0.0102465
GM,GMX,Car,650,8,6,4250,0.2915390,327.0000000,0.0271369
GM,GMX,Car,650,8,6,4250,0.3852460,521.7000000,0.0779990
GM,GMX,Car,650,8,10,4500,0.0790190,327.8170000,0.0067210
GM,GMX,Car,650,8,10,4500,0.4564210,453.6030000,0.0344410
GM,GMX,Car,650,8,10,4500,0.3739380,579.2690000,0.0099060
GM,GMX,Car,650,8,10,4500,1.3245000,710.6890000,0.0614470
GM,GMX,Car,650,8,10,4500,1.4161900,645.3820000,0.0577040
GM,GMX,Car,455,8,10,4000,0.6988810,445.5790000,0.0112100
GM,GMX,Car,455,8,10,4000,0.2908560,239.8370000,0.0035970
GM,GMX,Car,455,8,10,4000,0.6699680,372.1760000,0.0294510
GM,GMX,Car,455,8,10,4000,0.4552630,507.8830000,0.0121410
GM,GMX,Car,455,8,10,4000,2.6769100,500.2320000,0.0189720
GM,GMX,Car,455,8,10,4500,0.5209600,535.4000000,0.0249870
GM,GMX,Car,455,8,10,4500,0.5209600,535.4000000,0.0249870
GM,GMX,Car,455,8,10,4500,2.0297900,507.8000000,0.0310400
GM,GMX,Car,455,8,10,4500,1.1882352,421.2000000,0.1065041
GM,GMX,Car,455,8,10,4500,1.1882352,421.2000000,0.1065041
GM,GMX,Car,455,8,10,4500,0.8249084,460.5000000,0.0305245
GM,GMX,Car,455,8,10,4500,0.8249084,460.5000000,0.0305245
GM,GMX,Car,455,8,10,4500,0.1522264,247.5000000,0.0084599
GM,GMX,Car,455,8,10,4500,0.1522264,247.5000000,0.0084599
GM,GMX,Car,455,8,10,4500,1.4834936,423.2000000,0.1473440
GM,GMX,Car,455,8,10,4500,1.4834936,423.2000000,0.1473440
GM,GMX,Car,455,8,10,4500,0.0485989,249.6000000,0.0129887
GM,GMX,Car,455,8,10,4500,0.0485989,249.6000000,0.0129887
GM,GMX,Truck,200,4,6,4250,0.2711570,366.2100000,0.0090950
GM,GMX,Truck,200,4,6,4250,0.0958570,251.7920000,0.0039900
GM,GMX,Truck,181,4,6,4750,0.0345513,403.8139343,0.0200416
GM,GMX,Truck,181,4,6,4750,0.0345513,403.8139343,0.0200416
GM,GMX,Truck,181,4,6,4750,0.0345513,403.8139343,0.0200416
GM,GMX,Truck,181,4,6,4750,0,239.9046936,0.0121364
GM,GMX,Truck,181,4,6,4750,0,239.9046936,0.0121364
GM,GMX,Truck,181,4,6,4750,0,239.9046936,0.0121364
GM,GMX,Truck,308,6,8,4500,0.7008950,386.2370000,0.0031500
GM,GMX,Truck,308,6,8,4500,0.1716210,247.7870000,0.0075720
GM,GMX,Truck,200,4,6,4500,0.3748490,389.2990000,0.0118290
GM,GMX,Truck,200,4,6,4500,0.2012690,272.1940000,0.0037330
GM,GMX,Truck,200,4,6,4500,0.3667300,376.8310000,0.0103990
GM,GMX,Truck,200,4,6,4500,0.0784220,264.1540000,0.0042970
GM,GMX,Truck,181,4,6,5000,0.0883200,420.5680000,0.0210850
GM,GMX,Truck,181,4,6,5000,0.0883200,420.5680000,0.0210850
GM,GMX,Truck,181,4,6,5000,0.0883200,420.5680000,0.0210850
GM,GMX,Truck,181,4,6,5000,0.0074540,255.5150000,0.0209490
GM,GMX,Truck,181,4,6,5000,0.0074540,255.5150000,0.0209490
GM,GMX,Truck,181,4,6,5000,0.0074540,255.5150000,0.0209490
GM,GMX,Truck,308,6,8,4750,0.8680900,400.4380000,0.0036140
GM,GMX,Truck,308,6,8,4750,0.1373810,266.8270000,0.0086640
GM,GMX,Truck,181,4,6,5250,0.0487770,482.4560000,0.0282620
GM,GMX,Truck,181,4,6,5250,0.0487770,482.4560000,0.0282620
GM,GMX,Truck,181,4,6,5250,0.0487770,482.4560000,0.0282620
GM,GMX,Truck,181,4,6,5250,0,484.9899597,0.1616169
GM,GMX,Truck,181,4,6,5250,0,484.9899597,0.1616169
GM,GMX,Truck,181,4,6,5250,0,484.9899597,0.1616169
GM,GMX,Truck,181,4,6,5250,0,326.9720459,0.0722430
GM,GMX,Truck,181,4,6,5250,0,326.9720459,0.0722430
GM,GMX,Truck,181,4,6,5250,0,326.9720459,0.0722430
GM,GMX,Truck,181,4,6,5250,0.0437669,483.0345154,0.0404471
GM,GMX,Truck,181,4,6,5250,0.0437669,483.0345154,0.0404471
GM,GMX,Truck,181,4,6,5250,0.0437669,483.0345154,0.0404471
GM,GMX,Truck,181,4,6,5250,0.1201338,530.4942017,0.1637546
GM,GMX,Truck,181,4,6,5250,0.1201338,530.4942017,0.1637546
GM,GMX,Truck,181,4,6,5250,0.1201338,530.4942017,0.1637546
GM,GMX,Truck,181,4,6,5250,0,324.4844360,0.0726046
GM,GMX,Truck,181,4,6,5250,0,324.4844360,0.0726046
GM,GMX,Truck,181,4,6,5250,0,324.4844360,0.0726046
GM,GMX,Truck,308,6,8,5000,0.6027380,450.9210000,0.0022460
GM,GMX,Truck,308,6,8,5000,0.1428950,325.4070000,0.0044550
GM,GMX,Car,495,8,8,3875,0.3525830,465.5080000,0.0189090
GM,GMX,Car,495,8,8,3875,0.0750060,261.1310000,0.0045420
GM,GMX,Car,495,8,8,3875,0.4167430,386.2040000,0.0203950
GM,GMX,Car,495,8,8,3875,0.0374920,540.4800000,0.0198150
GM,GMX,Car,495,8,8,3875,1.3449300,544.8580000,0.0207470
GM,GMX,Truck,170,4,6,3875,0.0796250,205.2860000,0.0033750
GM,GMX,Truck,170,4,6,3875,0.3732470,274.2450000,0.0057880
GM,GMX,Truck,170,4,6,3625,0.3789310,258.5720000,0.0028870
GM,GMX,Truck,170,4,6,3625,0.0500380,188.5350000,0.0014620
GM,GMX,Car,160,4,1,3375,0.7427280,223.9960000,0.0040860
GM,GMX,Car,160,4,1,3375,0.6279880,165.2180000,0.0015320
GM,GMX,Car,160,4,1,3500,0.5088210,228.0780000,0.0037380
GM,GMX,Car,160,4,1,3500,0.4689970,171.6560000,0.0022890
GM,GMX,Car,160,4,1,3625,0.5757300,260.6920000,0.0081210
GM,GMX,Car,160,4,1,3625,0.7009540,199.5500000,0.0110800
GM,GMX,Car,250,4,9,3625,0.3717850,314.2840000,0.0098980
GM,GMX,Car,250,4,9,3625,0.0960450,194.3840000,0.0030030
GM,GMX,Car,250,4,9,3625,0.2407030,296.8610000,0.0086870
GM,GMX,Car,250,4,9,3625,0.3747630,417.4510000,0.0080950
GM,GMX,Car,250,4,9,3625,1.2783400,367.6910000,0.0251220
GM,GMX,Truck,277,6,10,5500,0.0946220,342.2550000,0.0376600
GM,GMX,Truck,277,6,10,5500,0.0946220,342.2550000,0.0376600
GM,GMX,Truck,277,6,10,5500,0.0946220,342.2550000,0.0376600
GM,GMX,Truck,277,6,10,5500,0.0053050,224.2690000,0.0010300
GM,GMX,Truck,277,6,10,5500,0.0053050,224.2690000,0.0010300
GM,GMX,Truck,277,6,10,5500,0.0053050,224.2690000,0.0010300
GM,GMX,Truck,355,8,10,5500,0.5690030,504.2370000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,491.9210000,0.0450230
GM,GMX,Truck,355,8,10,5500,0.5690030,507.8000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,507.8000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,429.3000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,271.8000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,472.7000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,538.6000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,538.6000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,455.7000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,311.8000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,541.9000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,535.4000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,535.4000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,453.4000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,308.6000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,538.6000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,516.7000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,516.7000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,437.8000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,283.9000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,493.7000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,507.8000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,507.8000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,429.3000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,282.1000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,491.0000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,545.2000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,545.2000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,462.9000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,323.2000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,566.1000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,548.6000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,548.6000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,465.3000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,326.7000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,569.7000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,573.4000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,573.4000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,485.6000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,331.6000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,577.1000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.2410063,519.7000000,0.0123556
GM,GMX,Truck,355,8,10,5500,0.5690030,548.6000000,0.0009110
GM,GMX,Truck,355,8,10,5500,3.2164800,548.6000000,0.0450230
GM,GMX,Truck,355,8,10,5500,1.1805302,465.3000000,0.0049456
GM,GMX,Truck,355,8,10,5500,0.2673804,298.2000000,0.0084100
GM,GMX,Truck,355,8,10,5500,0.2410063,464.9813538,0.0123556
GM,GMX,Truck,355,8,10,5500,0.2673804,266.4860840,0.0084100
GM,GMX,Truck,355,8,10,5500,1.1805302,423.3478699,0.0049456
GM,GMX,Truck,355,8,10,5000,0.5690030,504.2370000,0.0009110
GM,GMX,Truck,355,8,10,5000,0.5690030,504.2370000,0.0009110
GM,GMX,Truck,355,8,10,5000,3.2164800,491.9210000,0.0450230
GM,GMX,Truck,355,8,10,5000,1.1805302,423.3478699,0.0049456
GM,GMX,Truck,355,8,10,5000,1.1805302,423.3478699,0.0049456
GM,GMX,Truck,355,8,10,5000,0.2673804,266.4860840,0.0084100
GM,GMX,Truck,355,8,10,5000,0.2673804,266.4860840,0.0084100
GM,GMX,Truck,355,8,10,5000,0.2410063,464.9813538,0.0123556
GM,GMX,Truck,355,8,10,5000,0.5690030,504.2370000,0.0009110
GM,GMX,Truck,355,8,10,5000,0.5690030,504.2370000,0.0009110
GM,GMX,Truck,355,8,10,5000,3.2164800,491.9210000,0.0450230
GM,GMX,Truck,355,8,10,5000,1.1805302,423.3478699,0.0049456
GM,GMX,Truck,355,8,10,5000,1.1805302,423.3478699,0.0049456
GM,GMX,Truck,355,8,10,5000,0.2673804,266.4860840,0.0084100
GM,GMX,Truck,355,8,10,5000,0.2673804,266.4860840,0.0084100
GM,GMX,Truck,355,8,10,5000,0.2410063,464.9813538,0.0123556
GM,GMX,Truck,355,8,6,5250,0.2876170,307.5200000,0.0068370
GM,GMX,Truck,355,8,6,5250,0.2876170,307.5200000,0.0068370
GM,GMX,Truck,355,8,6,5250,0.3131850,480.0870000,0.0116780
GM,GMX,Truck,355,8,6,5250,0.3131850,480.0870000,0.0116780
GM,GMX,Truck,355,8,6,5250,0.1392600,281.6640000,0.0047600
GM,GMX,Truck,355,8,6,5250,0.1392600,281.6640000,0.0047600
GM,GMX,Truck,355,8,6,5250,0.1127900,452.8190000,0.0139500
GM,GMX,Truck,355,8,6,5250,0.1127900,452.8190000,0.0139500
GM,GMX,Truck,310,4,8,5500,0.4368587,284.8000000,0.0037951
GM,GMX,Truck,310,4,8,5500,0.3480711,415.3000000,0.0147852
GM,GMX,Truck,310,4,8,5500,0.8876230,493.7000000,0.0440718
GM,GMX,Truck,310,4,8,5500,0.4368587,281.2000000,0.0037951
GM,GMX,Truck,310,4,8,5500,0.3480711,413.3000000,0.0147852
GM,GMX,Truck,310,4,8,5500,0.8876230,485.6000000,0.0440718
GM,GMX,Truck,310,4,8,5500,0.4368587,289.2769165,0.0037951
GM,GMX,Truck,310,4,8,5500,0.8876230,499.8836060,0.0440718
GM,GMX,Truck,310,4,8,5500,0.3480711,417.4707336,0.0147852
GM,GMX,Truck,277,6,10,6000,0.0943380,370.0540000,0.0533800
GM,GMX,Truck,277,6,10,6000,0.0943380,370.0540000,0.0533800
GM,GMX,Truck,277,6,10,6000,0.0943380,370.0540000,0.0533800
GM,GMX,Truck,277,6,10,6000,0.0645280,267.7880000,0.0050590
GM,GMX,Truck,277,6,10,6000,0.0645280,267.7880000,0.0050590
GM,GMX,Truck,277,6,10,6000,0.0645280,267.7880000,0.0050590
GM,GMX,Truck,355,8,6,5500,0.4517170,496.4490000,0.0133790
GM,GMX,Truck,355,8,6,5500,0.3509060,313.9910000,0.0120340
GM,GMX,Truck,355,8,6,5500,0.1206400,464.5780000,0.0177000
GM,GMX,Truck,355,8,6,5500,0.1214100,292.1470000,0.0093700
GM,GMX,Truck,355,8,8,5500,0.8420670,459.5000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,304.8130000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,487.1970000,0.0126150
GM,GMX,Truck,355,8,8,5500,0.4401440,562.5820000,0.0057540
GM,GMX,Truck,355,8,8,5500,2.2825300,553.4610000,0.0219960
GM,GMX,Truck,355,8,8,5500,0.8420670,446.6000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,292.3000000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,465.3000000,0.0126150
GM,GMX,Truck,355,8,8,5500,0.4401440,545.2000000,0.0057540
GM,GMX,Truck,355,8,8,5500,2.2825300,545.2000000,0.0219960
GM,GMX,Truck,355,8,8,5500,0.8420670,455.7000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,307.5000000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,491.0000000,0.0126150
GM,GMX,Truck,355,8,8,5500,0.4401440,555.4000000,0.0057540
GM,GMX,Truck,355,8,8,5500,2.2825300,555.4000000,0.0219960
GM,GMX,Truck,355,8,8,5500,0.8420670,440.0000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,293.3000000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,467.7000000,0.0126150
GM,GMX,Truck,355,8,8,5500,0.4401440,538.6000000,0.0057540
GM,GMX,Truck,355,8,8,5500,2.2825300,538.6000000,0.0219960
GM,GMX,Truck,355,8,8,5500,0.8420670,455.7000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,307.5000000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,491.0000000,0.0126150
GM,GMX,Truck,355,8,8,5500,2.2825300,555.4000000,0.0219960
GM,GMX,Truck,355,8,8,5500,0.4401440,555.4000000,0.0057540
GM,GMX,Truck,355,8,8,5500,0.8420670,462.9000000,0.0064070
GM,GMX,Truck,355,8,8,5500,0.3545370,309.7000000,0.0080760
GM,GMX,Truck,355,8,8,5500,0.4604510,493.7000000,0.0126150
GM,GMX,Truck,355,8,8,5500,0.4401440,566.1000000,0.0057540
GM,GMX,Truck,355,8,8,5500,2.2825300,566.1000000,0.0219960
GM,GMX,Truck,355,8,10,5500,0.3837940,478.2760000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,299.8210000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,482.3280000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,615.9300000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,562.0040000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,502.1000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,336.6000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,538.6000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,644.0000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,604.6000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,504.9000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,339.2000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,545.2000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,648.7000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,604.6000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,491.0000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,327.9000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,525.9000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,630.3000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,588.5000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,480.4000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,301.3000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,483.0000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,617.2000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,577.1000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,529.0000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,344.5000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,552.0000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,678.4000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,634.8000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,493.7000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,323.2000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,519.7000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,634.8000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,592.5000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,507.8000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,315.1000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,504.9000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,653.5000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,608.7000000,0.0245120
GM,GMX,Truck,355,8,10,5500,0.3837940,504.9000000,0.0155360
GM,GMX,Truck,355,8,10,5500,0.3104600,311.8000000,0.0035760
GM,GMX,Truck,355,8,10,5500,0.2018900,502.1000000,0.0152820
GM,GMX,Truck,355,8,10,5500,0.5698510,648.7000000,0.0189750
GM,GMX,Truck,355,8,10,5500,2.6575900,604.6000000,0.0245120
GM,GMX,Truck,355,8,10,5250,0.3837940,478.2760000,0.0155360
GM,GMX,Truck,355,8,10,5250,0.3104600,299.8210000,0.0035760
GM,GMX,Truck,355,8,10,5250,0.2018900,482.3280000,0.0152820
GM,GMX,Truck,355,8,10,5250,0.5698510,615.9300000,0.0189750
GM,GMX,Truck,355,8,10,5250,2.6575900,562.0040000,0.0245120
GM,GMX,Truck,310,4,8,5500,0.7142450,447.1130000,0.0273430
GM,GMX,Truck,310,4,8,5500,0.7142450,447.1130000,0.0273430
GM,GMX,Truck,310,4,8,5500,1.0387400,330.3740000,0.0176590
GM,GMX,Truck,310,4,8,5500,1.0387400,330.3740000,0.0176590
GM,GMX,Truck,310,4,8,5500,1.9484300,483.2840000,0.0187240
GM,GMX,Truck,355,8,8,5500,0.3027770,347.2290000,0.0035640
GM,GMX,Truck,355,8,8,5500,2.9790700,547.0960000,0.0154300
GM,GMX,Truck,355,8,8,5500,0.9383830,654.3270000,0.0129930
GM,GMX,Truck,355,8,8,5500,0.3027770,349.9000000,0.0035640
GM,GMX,Truck,355,8,8,5500,2.9790700,562.5000000,0.0154300
GM,GMX,Truck,355,8,8,5500,0.9383830,658.3000000,0.0129930
GM,GMX,Truck,355,8,8,5500,0.8320061,507.8000000,0.0086095
GM,GMX,Truck,355,8,8,5500,0.3027770,352.7000000,0.0035640
GM,GMX,Truck,355,8,8,5500,2.9790700,562.5000000,0.0154300
GM,GMX,Truck,355,8,8,5500,0.9383830,658.3000000,0.0129930
GM,GMX,Truck,355,8,8,5500,0.8320061,510.7000000,0.0086095
GM,GMX,Truck,355,8,8,5500,0.2308765,541.9000000,0.0043663
GM,GMX,Truck,355,8,8,5500,0.2308765,545.2000000,0.0043663
GM,GMX,Truck,355,8,8,5500,0.3027770,358.3000000,0.0035640
GM,GMX,Truck,355,8,8,5500,2.9790700,569.7000000,0.0154300
GM,GMX,Truck,355,8,8,5500,0.9383830,663.2000000,0.0129930
GM,GMX,Truck,355,8,8,5500,0.8320061,513.7000000,0.0086095
GM,GMX,Truck,355,8,8,5500,0.2308765,555.4000000,0.0043663
GM,GMX,Truck,355,8,8,5500,0.3027770,355.5000000,0.0035640
GM,GMX,Truck,355,8,8,5500,2.9790700,566.1000000,0.0154300
GM,GMX,Truck,355,8,8,5500,0.9383830,663.2000000,0.0129930
GM,GMX,Truck,355,8,8,5500,0.8320061,510.7000000,0.0086095
GM,GMX,Truck,355,8,8,5500,0.2308765,552.0000000,0.0043663
GM,GMX,Truck,355,8,8,5500,0.8320061,506.2198792,0.0086095
GM,GMX,Truck,355,8,8,5500,0.2308765,537.9542236,0.0043663
GM,GMX,Truck,355,8,10,5500,0.7952570,505.1520000,0.0091410
GM,GMX,Truck,355,8,10,5500,0.3431600,350.2960000,0.0054950
GM,GMX,Truck,355,8,10,5500,0.4033790,569.5940000,0.0051560
GM,GMX,Truck,355,8,10,5500,0.5247600,604.8940000,0.0195620
GM,GMX,Truck,355,8,10,5500,2.6130600,570.5830000,0.0105370
GM,GMX,Truck,355,8,10,5500,0.8527370,498.2000000,0.0065860
GM,GMX,Truck,355,8,10,5500,0.3445200,367.3890000,0.0043280
GM,GMX,Truck,355,8,10,5500,2.6095700,584.5520000,0.0097250
GM,GMX,Truck,355,8,10,5500,0.6093150,598.7890000,0.0057380
GM,GMX,Truck,355,8,10,5500,1.5519400,559.2840000,0.0117870
GM,GMX,Truck,355,8,10,5500,0.4491020,333.3650000,0.0068470
GM,GMX,Truck,355,8,10,5500,0.4067340,553.2630000,0.0078100
GM,GMX,Truck,425,8,10,6000,1.1498000,514.5530000,0.0017750
GM,GMX,Truck,425,8,10,6000,0.3532760,364.0870000,0.0045200
GM,GMX,Truck,425,8,10,6000,0.7323470,575.4110000,0.0060530
GM,GMX,Car,98,4,5,2500,0.3101730,230.0980000,0.0104690
GM,GMX,Car,98,4,5,2500,0.0765760,163.2350000,0.0012460
GM,GMX,Car,98,4,5,2500,0.0429940,158.5920000,0.0016050
GM,GMX,Car,98,4,5,2500,0.0486680,159.1660000,0.0012730
GM,GMX,Car,98,4,1,2625,0.2287770,159.0410000,0.0006380
GM,GMX,Car,98,4,1,2625,0.5024650,219.5830000,0.0059820
GM,GMX,Truck,355,8,10,6500,1.1006200,458.9170000,0.0130550
GM,GMX,Truck,355,8,10,6500,0.3976130,300.5530000,0.0012910
GM,GMX,Truck,355,8,10,6500,0.4515360,503.2040000,0.0081240
GM,GMX,Truck,355,8,10,6500,0.9490080,572.1610000,0.0033770
GM,GMX,Truck,355,8,10,6500,3.2497500,562.3290000,0.0297270
GM,GMX,Truck,277,6,10,6000,0.1074190,374.1960000,0.0382310
GM,GMX,Truck,277,6,10,6000,0.1074190,374.1960000,0.0382310
GM,GMX,Truck,277,6,10,6000,0.1074190,374.1960000,0.0382310
